date,state_held,state_signal,w_TECL,w_XLK,w_BIL,ret_gross,cost,ret_net,equity,drawdown,XLK_ret,TECL_ret,BIL_ret
2009-10-19,TECL,TECL,0.75,0.0,0.25,0.021997,0.0,0.021997,1.9741,-0.0036,0.010883,0.029403,-0.000219
2009-10-20,TECL,TECL,0.75,0.0,0.25,0.002022,0.0,0.002022,1.9781,-0.0016,-0.003281,0.002769,-0.000218
2009-10-21,TECL,TECL,0.75,0.0,0.25,-0.009265,0.0,-0.009265,1.9597,-0.0108,0.000469,-0.012353,0.0
2009-10-22,TECL,TECL,0.75,0.0,0.25,0.014126,0.0,0.014126,1.9874,0.0,0.004707,0.018835,0.0
2009-10-23,TECL,TECL,0.75,0.0,0.25,-0.005524,0.0,-0.005524,1.9764,-0.0055,-0.002809,-0.007366,0.0
2009-10-26,TECL,TECL,0.75,0.0,0.25,-0.008402,0.0,-0.008402,1.9598,-0.0139,-0.006568,-0.011203,0.0
2009-10-27,TECL,TECL,0.75,0.0,0.25,-0.025272,0.0,-0.025272,1.9103,-0.0388,-0.005188,-0.033696,0.0
2009-10-28,TECL,TECL,0.75,0.0,0.25,-0.041115,0.0,-0.041115,1.8318,-0.0783,-0.0147,-0.05482,0.0
2009-10-29,TECL,TECL,0.75,0.0,0.25,0.04585,0.0,0.04585,1.9157,-0.0361,0.019252,0.06106,0.000218
2009-10-30,TECL,TECL,0.75,0.0,0.25,-0.057285,0.0,-0.057285,1.806,-0.0913,-0.026448,-0.076526,0.000437
2009-11-02,TECL,TECL,0.75,0.0,0.25,0.008758,0.0,0.008758,1.8218,-0.0833,0.005818,0.011674,1.2e-05
2009-11-03,TECL,TECL,0.75,0.0,0.25,-0.004998,0.0,-0.004998,1.8127,-0.0879,-0.00386,-0.006663,0.0
2009-11-04,TECL,TECL,0.75,0.0,0.25,0.016511,0.0,0.016511,1.8426,-0.0728,0.005819,0.022088,-0.000218
2009-11-05,TECL,TECL,0.75,0.0,0.25,0.048503,0.0,0.048503,1.932,-0.0279,0.021664,0.064671,0.0
2009-11-06,TECL,TECL,0.75,0.0,0.25,0.002535,0.0,0.002535,1.9369,-0.0254,0.00141,0.003308,0.000218
2009-11-09,TECL,TECL,0.75,0.0,0.25,0.051701,0.0,0.051701,2.0371,0.0,0.023064,0.068935,0.0
2009-11-10,TECL,TECL,0.75,0.0,0.25,-0.000689,0.0,-0.000689,2.0357,-0.0007,-0.000459,-0.000701,-0.000655
2009-11-11,TECL,TECL,0.75,0.0,0.25,0.016098,0.0,0.016098,2.0684,0.0,0.005977,0.021465,0.0
2009-11-12,TECL,TECL,0.75,0.0,0.25,-0.01267,0.0,-0.01267,2.0422,-0.0127,-0.007321,-0.016893,0.0
2009-11-13,TECL,TECL,0.75,0.0,0.25,0.021899,0.0,0.021899,2.0869,0.0,0.009213,0.029198,0.0
2009-11-16,TECL,TECL,0.75,0.0,0.25,0.022092,0.0,0.022092,2.133,0.0,0.010962,0.029456,0.0
2009-11-17,TECL,TECL,0.75,0.0,0.25,0.014438,0.0,0.014438,2.1638,0.0,0.004515,0.019251,0.0
2009-11-18,TECL,TECL,0.75,0.0,0.25,-0.01174,0.0,-0.01174,2.1384,-0.0117,-0.005392,-0.015653,0.0
2009-11-19,TECL,TECL,0.75,0.0,0.25,-0.03854,0.0,-0.03854,2.056,-0.0498,-0.014471,-0.051387,0.0
2009-11-20,TECL,TECL,0.75,0.0,0.25,-0.013924,0.0,-0.013924,2.0274,-0.0631,-0.005043,-0.018565,0.0
2009-11-23,TECL,TECL,0.75,0.0,0.25,0.032291,0.0,0.032291,2.0929,-0.0328,0.017516,0.043055,0.0
2009-11-24,TECL,TECL,0.75,0.0,0.25,-0.009541,0.0,-0.009541,2.0729,-0.042,-0.001807,-0.012722,0.0
2009-11-25,TECL,TECL,0.75,0.0,0.25,0.003598,0.0,0.003598,2.0804,-0.0386,0.001811,0.004798,0.0
2009-11-27,TECL,TECL,0.75,0.0,0.25,-0.033506,0.0,-0.033506,2.0107,-0.0708,-0.016311,-0.044748,0.000219
2009-11-30,TECL,TECL,0.75,0.0,0.25,0.000428,0.0,0.000428,2.0115,-0.0704,0.001849,0.000571,0.0
2009-12-01,TECL,TECL,0.75,0.0,0.25,0.032544,0.0,0.032544,2.077,-0.0401,0.016092,0.043391,0.0
2009-12-02,TECL,TECL,0.75,0.0,0.25,0.000663,0.0,0.000663,2.0784,-0.0395,-0.001365,0.000958,-0.000219
2009-12-03,TECL,TECL,0.75,0.0,0.25,-0.000513,0.0,-0.000513,2.0773,-0.04,0.000452,-0.000683,0.0
2009-12-04,TECL,TECL,0.75,0.0,0.25,0.018059,0.0,0.018059,2.1148,-0.0227,0.006345,0.023933,0.000437
2009-12-07,TECL,TECL,0.75,0.0,0.25,-0.011529,0.0,-0.011529,2.0904,-0.0339,-0.00175,-0.015226,-0.000437
2009-12-08,TECL,TECL,0.75,0.0,0.25,-0.014038,0.0,-0.014038,2.0611,-0.0475,-0.00907,-0.018717,0.0
2009-12-09,TECL,TECL,0.75,0.0,0.25,0.019391,0.0,0.019391,2.101,-0.029,0.009561,0.025708,0.000437
2009-12-10,TECL,TECL,0.75,0.0,0.25,0.009593,0.0,0.009593,2.1212,-0.0197,0.004505,0.012936,-0.000437
2009-12-11,TECL,TECL,0.75,0.0,0.25,-0.007683,0.0,-0.007683,2.1049,-0.0272,-0.002248,-0.010243,0.0
2009-12-14,TECL,TECL,0.75,0.0,0.25,0.019704,0.0,0.019704,2.1464,-0.0081,0.008093,0.026344,-0.000218
2009-12-15,TECL,TECL,0.75,0.0,0.25,-0.010215,0.0,-0.010215,2.1244,-0.0182,-0.006238,-0.01362,0.0
2009-12-16,TECL,TECL,0.75,0.0,0.25,0.011008,0.0,0.011008,2.1478,-0.0074,0.003144,0.014604,0.000218
2009-12-17,TECL,TECL,0.75,0.0,0.25,-0.025222,0.0,-0.025222,2.0937,-0.0324,-0.012091,-0.03363,0.0
2009-12-18,TECL,TECL,0.75,0.0,0.25,0.035545,0.0,0.035545,2.1681,0.0,0.01496,0.047393,0.0
2009-12-21,TECL,TECL,0.75,0.0,0.25,0.024725,0.0,0.024725,2.2217,0.0,0.008955,0.032967,0.0
2009-12-22,TECL,TECL,0.75,0.0,0.25,0.014268,0.0,0.014268,2.2534,0.0,0.007993,0.019024,0.0
2009-12-23,TECL,TECL,0.75,0.0,0.25,0.011514,0.0,0.011514,2.2793,0.0,0.003959,0.015352,0.0
2009-12-24,TECL,TECL,0.75,0.0,0.25,0.024913,0.0,0.024913,2.3361,0.0,0.009217,0.033144,0.000219
2009-12-28,TECL,TECL,0.75,0.0,0.25,0.004511,0.0,0.004511,2.3467,0.0,0.003033,0.006088,-0.000219
2009-12-29,TECL,TECL,0.75,0.0,0.25,-0.005565,0.0,-0.005565,2.3336,-0.0056,-0.001292,-0.007448,8.4e-05
2009-12-30,TECL,TECL,0.75,0.0,0.25,0.011046,0.0,0.011046,2.3594,0.0,0.00347,0.014656,0.000218
2009-12-31,TECL,TECL,0.75,0.0,0.25,-0.022652,0.0,-0.022652,2.3059,-0.0227,-0.008656,-0.030275,0.000218
2010-01-04,TECL,TECL,0.75,0.0,0.25,0.03555,0.0,0.03555,2.3879,0.0,0.01483,0.047545,-0.000436
2010-01-05,TECL,TECL,0.75,0.0,0.25,-0.001079,0.0,-0.001079,2.3853,-0.0011,-0.001292,-0.001365,-0.000219
2010-01-06,TECL,TECL,0.75,0.0,0.25,-0.018197,0.0,-0.018197,2.3419,-0.0193,-0.01118,-0.024262,0.0
2010-01-07,TECL,TECL,0.75,0.0,0.25,-0.008668,0.0,-0.008668,2.3216,-0.0278,-0.003924,-0.011557,0.0
2010-01-08,TECL,TECL,0.75,0.0,0.25,0.017007,0.0,0.017007,2.3611,-0.0112,0.006555,0.022676,0.0
2010-01-11,TECL,TECL,0.75,0.0,0.25,-0.010914,0.0,-0.010914,2.3353,-0.022,-0.003903,-0.014551,0.0
2010-01-12,TECL,TECL,0.75,0.0,0.25,-0.026017,0.0,-0.026017,2.2746,-0.0475,-0.010888,-0.034689,0.0
2010-01-13,TECL,TECL,0.75,0.0,0.25,0.01923,0.0,0.01923,2.3183,-0.0291,0.009684,0.025495,0.000437
2010-01-14,TECL,TECL,0.75,0.0,0.25,0.017526,0.0,0.017526,2.359,-0.0121,0.002623,0.02344,-0.000218
2010-01-15,TECL,TECL,0.75,0.0,0.25,-0.030104,0.0,-0.030104,2.2879,-0.0419,-0.013933,-0.040139,0.0
2010-01-19,TECL,TECL,0.75,0.0,0.25,0.028923,0.0,0.028923,2.3541,-0.0142,0.017221,0.038564,0.0
2010-01-20,TECL,TECL,0.75,0.0,0.25,-0.024281,0.0,-0.024281,2.297,-0.0381,-0.016057,-0.032374,0.0
2010-01-21,TECL,TECL,0.75,0.0,0.25,-0.025812,0.0,-0.025812,2.2377,-0.0629,-0.01058,-0.034417,0.0
2010-01-22,TECL,TECL,0.75,0.0,0.25,-0.08709,0.0,-0.08709,2.0428,-0.1445,-0.034758,-0.11612,0.0
2010-01-25,TECL,TECL,0.75,0.0,0.25,0.015756,0.0,0.015756,2.075,-0.131,0.008303,0.020936,0.000218
2010-01-26,TECL,TECL,0.75,0.0,0.25,-0.001548,0.0,-0.001548,2.0718,-0.1324,-0.002741,-0.002064,0.0
2010-01-27,TECL,TECL,0.75,0.0,0.25,0.011846,0.0,0.011846,2.0963,-0.1221,0.008257,0.015722,0.000218
2010-01-28,TECL,TECL,0.75,0.0,0.25,-0.0637,0.0,-0.0637,1.9628,-0.178,-0.028686,-0.084861,-0.000218
2010-01-29,TECL,TECL,0.75,0.0,0.25,-0.050576,0.0,-0.050576,1.8635,-0.2196,-0.017387,-0.067507,0.000218
2010-02-01,TECL,TECL,0.75,0.0,0.25,0.033,0.0,0.033,1.925,-0.1939,0.011496,0.044073,-0.000218
2010-02-02,TECL,TECL,0.75,0.0,0.25,0.020519,0.0,0.020519,1.9645,-0.1773,0.009901,0.027431,-0.000218
2010-02-03,TECL,BIL,0.75,0.0,0.25,0.010343,0.0,0.010343,1.9848,-0.1688,0.002344,0.013646,0.000436
2010-02-04,BIL,BIL,0.0,0.0,1.0,0.0,0.00075,-0.00075,1.9833,-0.1694,-0.027965,-0.085162,0.0
2010-02-05,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9833,-0.1694,0.010062,0.027991,0.0
2010-02-08,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9833,-0.1694,-0.004268,-0.01307,0.0
2010-02-09,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9833,-0.1694,0.008584,0.034842,0.0
2010-02-10,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9833,-0.1694,-0.002841,-0.01036,0.0
2010-02-11,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9833,-0.1694,0.01043,0.04064,0.0
2010-02-12,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9833,-0.1694,0.001876,0.006953,0.0
2010-02-16,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9833,-0.1694,0.014978,0.044513,0.0
2010-02-17,BIL,BIL,0.0,0.0,1.0,-0.000655,0.0,-0.000655,1.982,-0.17,0.002773,0.011674,-0.000655
2010-02-18,BIL,BIL,0.0,0.0,1.0,0.000437,0.0,0.000437,1.9829,-0.1696,0.006433,0.025997,0.000437
2010-02-19,BIL,BIL,0.0,0.0,1.0,-0.000437,0.0,-0.000437,1.982,-0.17,-0.002736,-0.004878,-0.000437
2010-02-22,BIL,BIL,0.0,0.0,1.0,0.000437,0.0,0.000437,1.9829,-0.1696,-0.001833,-0.00817,0.000437
2010-02-23,BIL,BIL,0.0,0.0,1.0,-0.000437,0.0,-0.000437,1.982,-0.17,-0.012397,-0.042147,-0.000437
2010-02-24,BIL,BIL,0.0,0.0,1.0,0.000437,0.0,0.000437,1.9829,-0.1696,0.009758,0.029526,0.000437
2010-02-25,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9829,-0.1696,-0.002756,-0.006543,0.0
2010-02-26,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.9829,-0.1696,0.001376,0.004624,0.0
2010-03-01,BIL,BIL,0.0,0.0,1.0,-0.000437,0.0,-0.000437,1.982,-0.17,0.012918,0.039754,-0.000437
2010-03-02,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,1.9825,-0.1698,-0.001368,-0.0055,0.000219
2010-03-03,BIL,BIL,0.0,0.0,1.0,-0.000219,0.0,-0.000219,1.982,-0.17,0.000453,0.002698,-0.000219
2010-03-04,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,1.982,-0.17,0.004108,0.012646,0.0
2010-03-05,BIL,XLK,0.0,0.0,1.0,0.0,0.0,0.0,1.982,-0.17,0.01224,0.039325,0.0
2010-03-08,XLK,XLK,0.0,1.0,0.0,0.005389,0.001,0.004389,1.9907,-0.1663,0.005389,0.00767,0.0
2010-03-09,XLK,XLK,0.0,1.0,0.0,0.004452,0.0,0.004452,1.9996,-0.1626,0.004452,0.01091,0.0
2010-03-10,XLK,XLK,0.0,1.0,0.0,0.006659,0.0,0.006659,2.0129,-0.157,0.006659,0.023968,0.000219
2010-03-11,XLK,XLK,0.0,1.0,0.0,0.003965,0.0,0.003965,2.0209,-0.1537,0.003965,0.009069,-0.000219
2010-03-12,XLK,TECL,0.0,1.0,0.0,-0.000873,0.0,-0.000873,2.0191,-0.1544,-0.000873,0.001214,0.0
2010-03-15,TECL,TECL,0.75,0.0,0.25,-0.010189,0.001,-0.011189,1.9965,-0.1639,-0.000884,-0.013586,0.0
2010-03-16,TECL,TECL,0.75,0.0,0.25,0.021581,0.0,0.021581,2.0396,-0.1459,0.007486,0.028775,0.0
2010-03-17,TECL,TECL,0.75,0.0,0.25,0.008427,0.0,0.008427,2.0568,-0.1387,0.003048,0.011236,0.0
2010-03-18,TECL,TECL,0.75,0.0,0.25,0.002571,0.0,0.002571,2.0621,-0.1364,0.001309,0.003428,0.0
2010-03-19,TECL,TECL,0.75,0.0,0.25,-0.018818,0.0,-0.018818,2.0233,-0.1527,-0.005972,-0.025091,0.0
2010-03-22,TECL,TECL,0.75,0.0,0.25,0.018361,0.0,0.018361,2.0604,-0.1371,0.007464,0.024408,0.000219
2010-03-23,TECL,TECL,0.75,0.0,0.25,0.023001,0.0,0.023001,2.1078,-0.1173,0.009576,0.030668,0.0
2010-03-24,TECL,TECL,0.75,0.0,0.25,-0.010955,0.0,-0.010955,2.0847,-0.127,-0.004743,-0.014534,-0.000219
2010-03-25,TECL,TECL,0.75,0.0,0.25,0.003419,0.0,0.003419,2.0919,-0.124,0.001728,0.004413,0.000437
2010-03-26,TECL,TECL,0.75,0.0,0.25,-0.004596,0.0,-0.004596,2.0822,-0.128,-0.004757,-0.006128,0.0
2010-03-29,TECL,TECL,0.75,0.0,0.25,0.000676,0.0,0.000676,2.0837,-0.1274,0.003047,0.001047,-0.000437
2010-03-30,TECL,TECL,0.75,0.0,0.25,0.010023,0.0,0.010023,2.1045,-0.1187,0.004336,0.013364,0.0
2010-03-31,TECL,TECL,0.75,0.0,0.25,-0.01262,0.0,-0.01262,2.078,-0.1298,-0.003024,-0.016972,0.000437
2010-04-01,TECL,TECL,0.75,0.0,0.25,-0.003237,0.0,-0.003237,2.0713,-0.1326,-0.001736,-0.004316,0.0
2010-04-05,TECL,TECL,0.75,0.0,0.25,0.02924,0.0,0.02924,2.1318,-0.1072,0.011715,0.039133,-0.000437
2010-04-06,TECL,TECL,0.75,0.0,0.25,0.002199,0.0,0.002199,2.1365,-0.1053,0.00086,0.002932,0.0
2010-04-07,TECL,TECL,0.75,0.0,0.25,-0.004553,0.0,-0.004553,2.1268,-0.1094,-0.00386,-0.006071,0.0
2010-04-08,TECL,TECL,0.75,0.0,0.25,0.000339,0.0,0.000339,2.1275,-0.1091,0.001725,0.000452,0.0
2010-04-09,TECL,TECL,0.75,0.0,0.25,0.020096,0.0,0.020096,2.1703,-0.0911,0.007726,0.026795,0.0
2010-04-12,TECL,TECL,0.75,0.0,0.25,0.005037,0.0,0.005037,2.1812,-0.0866,0.00213,0.006717,0.0
2010-04-13,TECL,TECL,0.75,0.0,0.25,0.009598,0.0,0.009598,2.2021,-0.0778,0.002968,0.012797,0.0
2010-04-14,TECL,TECL,0.75,0.0,0.25,0.038472,0.0,0.038472,2.2868,-0.0423,0.014405,0.051296,0.0
2010-04-15,TECL,TECL,0.75,0.0,0.25,0.013559,0.0,0.013559,2.3178,-0.0293,0.004603,0.018079,0.0
2010-04-16,TECL,TECL,0.75,0.0,0.25,-0.03148,0.0,-0.03148,2.2449,-0.0599,-0.013312,-0.041974,0.0
2010-04-19,TECL,TECL,0.75,0.0,0.25,0.000213,0.0,0.000213,2.2454,-0.0597,0.002108,0.000211,0.000219
2010-04-20,TECL,TECL,0.75,0.0,0.25,0.011791,0.0,0.011791,2.2718,-0.0486,0.005467,0.015794,-0.000219
2010-04-21,TECL,TECL,0.75,0.0,0.25,0.007152,0.0,0.007152,2.2881,-0.0418,0.002092,0.009537,0.0
2010-04-22,TECL,TECL,0.75,0.0,0.25,0.008779,0.0,0.008779,2.3082,-0.0334,0.002501,0.011706,0.0
2010-04-23,TECL,TECL,0.75,0.0,0.25,0.007764,0.0,0.007764,2.3261,-0.0259,0.002505,0.010352,0.0
2010-04-26,TECL,TECL,0.75,0.0,0.25,-0.004616,0.0,-0.004616,2.3154,-0.0304,-0.001244,-0.006228,0.000219
2010-04-27,TECL,TECL,0.75,0.0,0.25,-0.043646,0.0,-0.043646,2.2143,-0.0727,-0.019551,-0.058122,-0.000219
2010-04-28,TECL,TECL,0.75,0.0,0.25,0.003999,0.0,0.003999,2.2232,-0.069,0.002972,0.005259,0.000219
2010-04-29,TECL,TECL,0.75,0.0,0.25,0.022419,0.0,0.022419,2.273,-0.0481,0.010145,0.029892,0.0
2010-04-30,TECL,TECL,0.75,0.0,0.25,-0.049345,0.0,-0.049345,2.1608,-0.0951,-0.020968,-0.06572,-0.000219
2010-05-03,TECL,TECL,0.75,0.0,0.25,0.03076,0.0,0.03076,2.2273,-0.0673,0.01372,0.040941,0.000219
2010-05-04,TECL,TECL,0.75,0.0,0.25,-0.065126,0.0,-0.065126,2.0822,-0.128,-0.028677,-0.086762,-0.000219
2010-05-05,TECL,TECL,0.75,0.0,0.25,-0.010274,0.0,-0.010274,2.0609,-0.137,-0.004344,-0.013772,0.000219
2010-05-06,TECL,TECL,0.75,0.0,0.25,-0.077253,0.0,-0.077253,1.9016,-0.2036,-0.030085,-0.103077,0.000218
2010-05-07,TECL,TECL,0.75,0.0,0.25,-0.054724,0.0,-0.054724,1.7976,-0.2472,-0.022033,-0.072965,0.0
2010-05-10,TECL,BIL,0.75,0.0,0.25,0.115713,0.0,0.115713,2.0056,-0.1601,0.04597,0.154284,0.0
2010-05-11,BIL,BIL,0.0,0.0,1.0,0.0,0.00075,-0.00075,2.0041,-0.1607,-0.006585,-0.009741,0.0
2010-05-12,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,0.026098,0.070477,0.0
2010-05-13,BIL,BIL,0.0,0.0,1.0,-0.000218,0.0,-0.000218,2.0036,-0.1609,-0.01466,-0.042108,-0.000218
2010-05-14,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0041,-0.1607,-0.019256,-0.053066,0.000218
2010-05-17,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,0.004917,0.004745,0.0
2010-05-18,BIL,BIL,0.0,0.0,1.0,-0.000218,0.0,-0.000218,2.0036,-0.1609,-0.015107,-0.041991,-0.000218
2010-05-19,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0041,-0.1607,-0.007658,-0.021583,0.000218
2010-05-20,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.031803,-0.106073,0.0
2010-05-21,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,0.007506,0.023305,0.0
2010-05-24,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.004659,-0.016672,0.0
2010-05-25,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.002804,0.00106,0.0
2010-05-26,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0045,-0.1606,-0.009853,-0.031604,0.000218
2010-05-27,BIL,BIL,0.0,0.0,1.0,-0.000436,0.0,-0.000436,2.0036,-0.1609,0.034125,0.107745,-0.000436
2010-05-28,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0041,-0.1607,-0.00825,-0.020722,0.000218
2010-06-01,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.009714,-0.035411,0.0
2010-06-02,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0045,-0.1606,0.022404,0.06805,0.000218
2010-06-03,BIL,BIL,0.0,0.0,1.0,-0.000436,0.0,-0.000436,2.0036,-0.1609,0.010035,0.035909,-0.000436
2010-06-04,BIL,BIL,0.0,0.0,1.0,0.000436,0.0,0.000436,2.0045,-0.1606,-0.032079,-0.09509,0.000436
2010-06-07,BIL,BIL,0.0,0.0,1.0,-0.000218,0.0,-0.000218,2.0041,-0.1607,-0.014473,-0.062752,-0.000218
2010-06-08,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0045,-0.1606,0.0019,-0.002067,0.000218
2010-06-09,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0045,-0.1606,-0.00521,-0.025976,0.0
2010-06-10,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0045,-0.1606,0.024243,0.074116,0.0
2010-06-11,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0045,-0.1606,0.008813,0.035644,0.0
2010-06-14,BIL,BIL,0.0,0.0,1.0,-0.000436,0.0,-0.000436,2.0036,-0.1609,-0.001834,-0.003089,-0.000436
2010-06-15,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0036,-0.1609,0.026267,0.082473,0.0
2010-06-16,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0036,-0.1609,0.002691,0.011994,0.0
2010-06-17,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0036,-0.1609,0.003582,0.011582,0.0
2010-06-18,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0041,-0.1607,-4.4e-05,0.000799,0.000218
2010-06-21,BIL,BIL,0.0,0.0,1.0,-0.000218,0.0,-0.000218,2.0036,-0.1609,-0.00716,-0.027138,-0.000218
2010-06-22,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0041,-0.1607,-0.00857,-0.026528,0.000218
2010-06-23,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.001819,-0.012221,0.0
2010-06-24,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.020063,-0.052901,0.0
2010-06-25,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.001159,-0.009309,0.0
2010-06-28,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,0.002091,0.002273,0.0
2010-06-29,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.037171,-0.111901,0.0
2010-06-30,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0045,-0.1606,-0.015445,-0.051251,0.000218
2010-07-01,BIL,BIL,0.0,0.0,1.0,-0.000218,0.0,-0.000218,2.0041,-0.1607,-0.003919,-0.013101,-0.000218
2010-07-02,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.001481,-0.00491,0.0
2010-07-06,BIL,BIL,0.0,0.0,1.0,-0.000218,0.0,-0.000218,2.0036,-0.1609,0.009862,0.024854,-0.000218
2010-07-07,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0036,-0.1609,0.032212,0.108238,0.0
2010-07-08,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0041,-0.1607,0.006148,0.013837,0.000218
2010-07-09,BIL,BIL,0.0,0.0,1.0,-0.000218,0.0,-0.000218,2.0036,-0.1609,0.005171,0.016347,-0.000218
2010-07-12,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0041,-0.1607,0.004672,0.022642,0.000218
2010-07-13,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,0.014421,0.042144,0.0
2010-07-14,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,0.005965,0.028718,0.0
2010-07-15,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,0.003195,0.002564,0.0
2010-07-16,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0041,-0.1607,-0.02852,-0.085808,0.0
2010-07-19,BIL,BIL,0.0,0.0,1.0,-0.000218,0.0,-0.000218,2.0036,-0.1609,0.009709,0.035276,-0.000218
2010-07-20,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0036,-0.1609,0.006483,0.018463,0.0
2010-07-21,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0036,-0.1609,-0.011973,-0.042152,0.0
2010-07-22,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0036,-0.1609,0.027031,0.075242,0.0
2010-07-23,BIL,BIL,0.0,0.0,1.0,0.000218,0.0,0.000218,2.0041,-0.1607,0.006807,0.020321,0.000218
2010-07-26,BIL,BIL,0.0,0.0,1.0,-0.000437,0.0,-0.000437,2.0032,-0.1611,0.00586,0.019776,-0.000437
2010-07-27,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0032,-0.1611,0.003128,0.001788,0.0
2010-07-28,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,2.0036,-0.1609,-0.008034,-0.030615,0.000219
2010-07-29,BIL,BIL,0.0,0.0,1.0,-0.000219,0.0,-0.000219,2.0032,-0.1611,-0.00901,-0.027192,-0.000219
2010-07-30,BIL,BIL,0.0,0.0,1.0,0.000219,0.0,0.000219,2.0036,-0.1609,-0.004081,-0.01383,0.000219
2010-08-02,BIL,BIL,0.0,0.0,1.0,-0.000219,0.0,-0.000219,2.0032,-0.1611,0.020982,0.064511,-0.000219
2010-08-03,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0032,-0.1611,-0.005358,-0.012065,0.0
2010-08-04,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0032,-0.1611,0.00808,0.024705,0.0
2010-08-05,BIL,BIL,0.0,0.0,1.0,0.0,0.0,0.0,2.0032,-0.1611,-0.004453,-0.01411,0.0
2010-08-06,BIL,XLK,0.0,0.0,1.0,0.0,0.0,0.0,2.0032,-0.1611,-0.002684,-0.011116,0.0
2010-08-09,XLK,XLK,0.0,1.0,0.0,0.006733,0.001,0.005733,2.0147,-0.1563,0.006733,0.010257,0.0
2010-08-10,XLK,XLK,0.0,1.0,0.0,-0.010263,0.0,-0.010263,1.994,-0.165,-0.010263,-0.041168,0.000219
2010-08-11,XLK,XLK,0.0,1.0,0.0,-0.023874,0.0,-0.023874,1.9464,-0.1849,-0.023874,-0.078184,0.000218
2010-08-12,XLK,XLK,0.0,1.0,0.0,-0.013846,0.0,-0.013846,1.9195,-0.1962,-0.013846,-0.055547,0.0
